time units=S;v(111136) units=V;v(112136) units=V;v(113136) units=V;v(114136) units=V;v(115136) units=V;v(116136) units=V;v(117136) units=V;v(118136) units=V;v(119136) units=V;v(120136) units=V;v(121136) units=V;v(122136) units=V;v(123136) units=V;v(124136) units=V;v(125136) units=V;v(126136) units=V;v(127136) units=V;v(128136) units=V;v(129136) units=V;v(130136) units=V;v(131136) units=V;v(132136) units=V;v(133136) units=V;v(134136) units=V;v(135136) units=V;v(136136) units=V;v(137136) units=V;v(138136) units=V;v(139136) units=V;v(140136) units=V;v(141136) units=V;v(142136) units=V;v(143136) units=V;v(144136) units=V;v(145136) units=V;v(146136) units=V;v(147136) units=V;v(148136) units=V;v(149136) units=V;v(150136) units=V;v(151136) units=V;v(152136) units=V;v(153136) units=V;v(154136) units=V;v(155136) units=V;v(156136) units=V;v(157136) units=V;v(158136) units=V;v(159136) units=V;v(160136) units=V;v(161136) units=V;v(162136) units=V;v(163136) units=V;v(164136) units=V;v(165136) units=V;v(166136) units=V;v(167136) units=V;v(168136) units=V;v(169136) units=V;v(170136) units=V;v(171136) units=V;v(172136) units=V;v(173136) units=V;v(174136) units=V;v(175136) units=V;v(176136) units=V;v(177136) units=V;v(178136) units=V;v(179136) units=V;v(180136) units=V;v(181136) units=V;v(182136) units=V;v(183136) units=V;v(184136) units=V;v(185136) units=V;v(186136) units=V;v(187136) units=V;v(188136) units=V;v(189136) units=V;v(190136) units=V
5.920000000000014e-03;1.856916572190461e-02;1.941350866251128e-02;1.075981123511982e-03;-2.963296273608666e-02;-3.273608584933102e-02;-6.765559045858922e-03;2.371130057928976e-03;5.131190796504956e-03;2.579853904078688e-03;1.441839211504483e-02;3.383884951693711e-02;-4.432062983694184e-04;-1.741071520800509e-02;-4.975638252522293e-03;7.483459551623065e-03;5.371621028129039e-03;-9.199623880701288e-03;2.328500096158138e-03;1.515468674067992e-03;-1.319194827759671e-03;-9.967862885018761e-03;-2.946825077283484e-05;1.495309972434879e-03;6.102921032650042e-04;-7.416187549514083e-03;-8.978236903604291e-03;-9.120169126326147e-04;-5.113618636372899e-03;-8.727979364219418e-04;-6.046003179129091e-20;-1.440204239028983e-03;-2.033147897614743e-02;-1.916865755466945e-03;-3.613450972692523e-03;-1.657757198421072e-04;1.954847498744667e-03;-3.707104030464777e-04;-2.855604925986130e-04;4.384111277875575e-04;-3.987341352496285e-04;2.177772724322231e-03;1.169825068354793e-03;-1.522112518817987e-04;-1.915914333483666e-07;2.548613563356564e-03;-2.940104103861974e-04;4.208014340133607e-04;5.916392746838775e-05;-1.024685270461428e-03;-1.214625863617340e-04;-6.015042526010300e-04;1.192682355258816e-04;1.754187045337379e-04;-7.429321714132536e-05;3.473146004577893e-05;3.504929070597666e-05;1.228398236114149e-04;2.464838940483224e-04;1.180592211496408e-05;-2.577718077305428e-04;-1.532766414318453e-04;6.955403954521632e-05;1.292173781966104e-04;2.583503070498041e-05;-7.756281279683984e-05;-4.126518607811917e-05;3.207361177716069e-05;2.848247332280044e-05;8.496263832134050e-06;-7.810782254738321e-06;-2.555802609992591e-05;-6.883550058283295e-06;1.865450913205867e-05;1.294907847897898e-05;-4.729760383735022e-06;-1.610629122220505e-05;-6.456583477634231e-06;1.857416211300882e-05;1.410370599061955e-05;-1.830095345529907e-05
5.940000000000014e-03;-1.341516088727127e-02;-2.660139157788963e-02;-5.161478492141804e-03;1.602057336640983e-02;2.863195746907935e-02;1.882613306703157e-02;8.220509523327882e-03;9.307092120078686e-03;-6.595125715075854e-03;-2.111853519916204e-02;-2.155186628596925e-02;1.053599121663495e-02;1.412150921449078e-02;-8.418086293849837e-03;-1.043602001027053e-02;-9.799886386492184e-03;2.655473698213245e-03;-5.263885659159728e-03;1.798157535517514e-03;6.180715232830028e-03;1.223059843192259e-03;-9.239416554667547e-03;-3.111924639383676e-03;4.685409980817627e-03;-9.134670657918873e-04;2.982865213948358e-03;-3.379349347909613e-03;5.762180955329758e-03;6.856884655477931e-04;4.245544791387575e-20;-8.982506841197760e-03;-2.961648480819835e-02;-8.894648153085674e-03;2.390770368011103e-03;1.701605807948276e-03;-2.174642323546851e-03;-2.080481327510178e-04;-3.838484725132351e-04;-7.583886871443964e-04;1.810673000852470e-04;-1.985868996548118e-03;-1.852665932419328e-03;3.947662039411489e-04;-1.459683863254011e-03;-4.877430634029350e-03;5.835657128156275e-04;-8.773371605516112e-04;-2.606822405186753e-05;1.038296691897718e-03;6.818490260476913e-04;3.740673758925414e-04;-3.335112880204272e-04;-3.529723795392564e-05;5.699406854042114e-05;-1.048866357418139e-04;-7.745409474646258e-05;-1.596903929481382e-04;-8.001324964826158e-05;2.398796666163951e-04;2.656717367283326e-04;-2.653981827832461e-05;-1.777319134185344e-04;-7.948333418942178e-05;6.331999897247951e-05;7.554622529245304e-05;-1.052825707277372e-05;-4.421319176365386e-05;-1.680385236134284e-05;6.787589129523741e-06;2.687518093384856e-05;1.668887051103380e-05;-1.886735872355247e-05;-1.791627430379430e-05;4.782310390354368e-06;9.273661459404252e-06;5.847670535749572e-06;-1.189875516609508e-06;-1.087001354646349e-05;-5.377648469131365e-06;1.021153936062039e-05
5.960000000000014e-03;-5.940652637963202e-03;9.090696130293544e-03;2.774197597956795e-03;1.173698235737659e-02;3.524180947821641e-03;-5.788920407633989e-03;-7.859792367027333e-03;-2.075128884317164e-02;2.063748173604088e-03;6.309063415296071e-03;-1.049927639358117e-02;-1.239367409029286e-02;3.320667430265250e-03;1.801162036793130e-02;1.050124765433268e-03;4.357252181998103e-03;5.334592316976424e-03;6.305308993416083e-03;-3.782458416146101e-03;-5.174368067339723e-03;8.935827165108899e-03;1.065051044455310e-02;7.268815327088323e-04;-8.056090643047447e-03;1.010385449935859e-02;3.811140993169751e-03;6.248115562673855e-03;-2.398912895647051e-03;1.709173553656322e-03;2.633570493633828e-20;2.396722721620054e-03;2.566165453410457e-04;3.306366662289177e-03;-1.671576563816900e-03;1.518177846166595e-03;1.113465822833161e-03;-9.831430248434182e-04;-7.680766787524195e-05;6.175661469460875e-04;-5.720222107276036e-05;9.021415705087464e-05;8.642847686161052e-04;-2.515831347693091e-04;1.268836630226260e-03;3.223299109880834e-03;-3.997972326714003e-04;7.064897174032011e-04;-3.572372678358644e-05;-2.186133580254391e-04;-6.023278449030448e-04;8.073018195763231e-05;3.131495929024569e-04;-1.253431747459830e-04;2.323576899263061e-05;1.146482329693496e-04;4.346126685961681e-05;5.215489547049647e-05;-1.677343004500318e-04;-3.243477695680463e-04;-6.442301536608863e-05;2.174957654265872e-04;1.619901733416546e-04;-4.085901004863438e-05;-1.061980632347625e-04;-2.186827175563279e-05;4.700637917163901e-05;3.166843675129930e-05;-1.860559948428885e-06;-2.557329309511274e-05;-2.829563272154360e-05;1.199285427670881e-05;3.145323305154684e-05;-1.199311482274595e-06;-1.887952362195197e-05;-3.903758752612635e-06;8.698251942375891e-06;6.527354001545114e-06;-5.624112627977848e-06;-7.407712017786192e-06;6.413246173368145e-06
5.980000000000014e-03;2.381125137969765e-02;1.850883937600539e-02;2.364257246791942e-03;-3.280939173320290e-02;-3.500312035931240e-02;-1.698902209561319e-02;-4.688932850749368e-04;2.145689857318317e-02;3.185681696835287e-03;1.192036736023813e-02;3.428811688891371e-02;2.259557675148289e-03;-1.931388428728038e-02;-1.212422180877740e-02;1.540110170548709e-02;4.985062189788921e-03;-1.027906578092925e-02;-3.134752626837116e-03;3.872182901498840e-03;-1.352704658628461e-04;-1.296356275554798e-02;-2.721032592242124e-03;2.100383986096646e-03;7.207757551406742e-03;-1.255168197881996e-02;-4.382265050987142e-03;-3.857285978711687e-03;-1.309819055691864e-03;-3.326598683154145e-03;4.457352330942743e-20;4.894165406045013e-03;2.511289981214182e-02;3.148283845850565e-03;8.809564753795560e-04;-3.173074531095578e-04;8.409191173474048e-04;2.773220975382355e-03;1.389532459898678e-04;-3.088333114292954e-04;-1.284690706492248e-05;1.706581340552069e-03;7.936690103713812e-04;-1.431398975847081e-04;3.649394154504563e-04;9.440716037840773e-04;-1.068297171633234e-04;9.336328617397615e-05;7.653829138091997e-05;-9.177741589612598e-04;2.191025396107941e-05;-4.167769735447513e-04;-9.548085199925232e-05;1.796932949651733e-04;-1.040045645356346e-04;-2.937597823814284e-05;5.654807189366085e-05;1.122013170348837e-04;2.930331614006381e-04;1.578239173940424e-04;-2.075464144899196e-04;-2.686531786630896e-04;-1.796074674396715e-05;1.453622877288047e-04;7.079078246450319e-05;-4.222082254686954e-05;-4.768810383909765e-05;-6.980327513547021e-06;1.978363661805080e-05;3.420688125156431e-05;5.515294145028081e-06;-3.767054404514862e-05;-1.697896335396449e-05;2.246615463100881e-05;1.547638209537731e-05;-5.394797782694921e-06;-1.382416257406576e-05;-6.625610926986923e-06;1.603176489634239e-05;1.423640455930408e-05;-1.735470807499627e-05
6.000000000000014e-03;-2.276528159080859e-02;-3.196147692612986e-02;-3.399742647727185e-03;3.054691718588072e-02;3.519106056144851e-02;2.281694374615823e-02;5.999533780456803e-03;-9.856417953277326e-03;-1.120582487102246e-04;-1.358863309625873e-02;-3.008789695651753e-02;1.260437792796348e-02;1.921021516381775e-02;-7.019042407789070e-03;-2.408836888268440e-02;-7.776272660747438e-03;9.819885585410729e-03;-4.248838737750470e-03;-3.163226772558885e-03;4.442058408179233e-03;8.023582312372029e-03;-8.460882597248550e-03;-1.104333431493546e-03;-2.386858107107354e-03;6.181906749065088e-03;-1.097852545481014e-03;-2.407917364360176e-03;2.509018691386307e-03;1.576807393985549e-03;-7.045910717024142e-20;9.882891734802229e-04;2.042868628294257e-02;2.874331381361006e-03;1.553825258358840e-03;-1.130409978999638e-03;-1.643453193692324e-03;-3.011516733746544e-03;6.711674674217365e-04;9.375230875135268e-05;2.895147964892526e-04;-1.814165645418083e-03;-1.701702108182224e-03;4.060140436728596e-04;-1.800675959518077e-03;-4.144663144776311e-03;5.263262639219329e-04;-1.008569954328963e-03;-6.098250209343639e-05;1.546068652300260e-03;5.084644005497377e-04;4.180052478190019e-04;-1.478077336330225e-04;-9.643559204717575e-05;1.085113700525548e-04;-1.118279609018317e-04;-1.402589222820598e-04;-1.903612638622643e-04;-1.839411189720316e-04;1.503058426070913e-04;3.479235451619015e-04;1.220340159522031e-04;-1.642683854405671e-04;-1.545538604479226e-04;2.153373423380149e-05;7.377395711190586e-05;1.856273061652011e-05;-1.492197574484511e-05;-3.032402081289297e-05;-2.264971812364731e-05;2.879391523425771e-05;3.733343490352729e-05;-1.613694484720504e-05;-2.660142708801045e-05;3.639307540974546e-06;8.704260252515505e-06;5.423437322208793e-06;3.529987819460402e-06;-1.195410189845789e-05;-1.069031423184794e-05;1.397254901282092e-05
6.020000000000014e-03;5.631245187191457e-04;1.919397398604257e-02;-1.981284346034416e-03;-6.020179167534011e-03;-8.152789178563231e-04;-2.259036341276041e-03;-2.885605033651845e-03;-7.665514650990870e-03;-9.702473168424239e-03;-2.425976656879591e-03;3.043817943646764e-03;-1.929417532125256e-02;-2.354874883220642e-03;2.330411517758801e-02;1.319020872380655e-02;-2.578625666360482e-04;-3.981460638672635e-03;1.167540382791950e-02;1.689855318074764e-03;-4.068763025814550e-03;2.081499808381782e-03;1.445032990955640e-02;-3.725880480466900e-03;-3.329249058623805e-03;4.385551743569848e-03;6.037129384142097e-03;6.947280313073816e-03;-1.469397745414012e-03;2.841597822636314e-03;-5.699474185496609e-20;2.378046933735032e-03;-1.468800978118717e-02;1.553851863571557e-03;-2.222885707239199e-03;-6.248241422592200e-04;4.854081197949959e-04;8.544058654772289e-04;-2.050335036608060e-04;1.675688756331299e-04;-1.119749399332440e-04;2.922383654653535e-04;1.218067559639337e-03;-3.141519116715998e-04;1.622061612522185e-03;3.782593745112930e-03;-5.197202382439089e-04;1.320264436069097e-03;-4.965217101710630e-06;-1.122350670231792e-03;-5.077096039336781e-04;-1.292179603109022e-04;2.469059611005543e-04;-4.490515996470362e-05;-1.413689430368137e-05;2.042217227734666e-04;1.156281652929234e-04;1.016184155324373e-04;-8.906652262627931e-05;-3.664278080456072e-04;-2.312487897864768e-04;1.367983906595702e-04;2.517905827003090e-04;4.734670973564543e-05;-1.095495914492794e-04;-5.179778023671625e-05;1.814583154401014e-05;2.455614253892752e-05;2.793983217297923e-05;-6.712149747067275e-06;-4.945266361789193e-05;-6.108858075338970e-06;4.221306389245752e-05;7.266637120941108e-06;-2.210215440070229e-05;-1.777401172379212e-06;7.743320971416448e-06;-7.636351358973677e-07;-1.744056593566244e-06;3.917608078119912e-07;1.216595905605567e-07
6.040000000000014e-03;2.507770119321032e-02;8.320778972237559e-03;8.549558314840961e-03;-2.156219118538520e-02;-3.833659888284021e-02;-2.596171978650895e-02;-3.811351082178201e-03;2.031146232574899e-02;1.433297109049185e-02;1.779995689914078e-02;2.240837081589437e-02;1.082887525332063e-02;-1.717792282995760e-02;-2.115600587993931e-02;1.298944154020482e-02;1.175604775528470e-02;-4.808938590182319e-03;-1.294369653959658e-02;2.127053043439554e-03;1.897895142936036e-04;-9.649217418969548e-03;-1.102302396649789e-02;7.777738281429475e-03;6.203823045577309e-03;-1.170234901215081e-02;-4.317808984887859e-03;-5.499049896943971e-03;5.668943780374043e-04;-6.068975750397417e-03;-2.097453221978628e-20;-1.051538520120929e-02;-2.900278556941180e-02;-1.158716279727751e-02;1.368538994423797e-03;1.887852464496706e-05;8.678861344701271e-04;2.633271477465352e-03;-6.355409854814431e-04;-3.647151814950782e-04;-2.500444340743161e-04;1.398709454927537e-03;1.422724170130380e-04;-2.204764841389373e-05;-1.106320005115377e-05;-2.986319509090167e-04;9.582957939879887e-05;-6.746648582580608e-04;7.173087797088744e-05;-1.373634242799792e-04;-2.707510810331160e-05;-1.961327145810345e-04;-1.600276596662523e-04;1.249938379364894e-04;-1.143340333580159e-04;-1.555152619798778e-04;2.962294742703462e-05;9.385941533981833e-05;3.164274601843427e-04;3.097664396239608e-04;-8.084379919226679e-05;-3.261433463238864e-04;-1.649423593386631e-04;1.160203231625261e-04;1.300901364934966e-04;-1.089033726707563e-05;-3.901945976493482e-05;-2.038034967916800e-05;-1.181904296148393e-05;3.760199079381569e-05;3.779662986502978e-05;-3.645626007343262e-05;-3.836219566942678e-05;2.236727406460209e-05;2.278126736776024e-05;-9.458558612809521e-06;-1.238371441059566e-05;-5.178920811459604e-07;1.182713333602271e-05;8.672142660084298e-06;-1.259742664591686e-05
6.060000000000014e-03;-3.060738607681067e-02;-2.637568143133525e-02;-8.107409629281614e-03;3.010149408159089e-02;4.463985656176494e-02;3.252652639958886e-02;4.654537617951056e-03;-1.958254036025812e-02;-3.979438454954796e-03;-1.413657619095504e-02;-2.510200737037116e-02;7.304874331223505e-03;2.267860283452814e-02;4.081360989622684e-05;-3.406396885901108e-02;-1.341806006668683e-02;1.214086101387751e-02;4.530926653859890e-03;-8.388722174947641e-03;3.244510137419834e-03;8.855029750845435e-03;3.710523821214302e-04;-5.994263147373864e-03;-4.706904144725138e-03;1.077769674298540e-02;-3.517106468309039e-03;-6.791169265141597e-04;-1.164246188545229e-03;4.498914797886333e-03;4.531441596707908e-21;7.142724059838389e-04;6.158276734533212e-04;3.435663442994898e-03;-2.534949225086040e-03;9.925060196242595e-04;-8.736403357317472e-04;-5.126532262343492e-03;2.954263660836336e-04;3.714686392197718e-04;8.555711784734845e-05;-1.705168152431750e-03;-1.322004428228435e-03;3.201722790428411e-04;-1.503570386283643e-03;-3.351570580670620e-03;4.060339464833159e-04;-5.992543194935240e-04;-8.015721174515857e-05;1.361522998863167e-03;6.218682458646201e-04;3.018657154205777e-04;-1.754086223461745e-05;-8.333048112569019e-05;1.646896202077732e-04;-3.361054675539125e-05;-1.948832438531261e-04;-2.312515236319211e-04;-2.999465383548136e-04;9.101016568334415e-06;3.638488680213127e-04;2.843027918808088e-04;-6.108324343486721e-05;-2.212596070706688e-04;-5.471886865536616e-05;7.438614852009926e-05;3.039146479760246e-05;6.109903473610525e-06;-1.173039312582152e-05;-4.787127474312804e-05;3.850800327146962e-06;5.791711857422263e-05;2.218008700933428e-06;-3.824753540911987e-05;-2.140334420152673e-06;1.358653713847634e-05;3.085107168041282e-06;2.066267578741627e-06;-8.974177784818850e-06;-1.060862150556602e-05;1.314450775303266e-05
6.080000000000014e-03;9.652394341639515e-03;2.041195720678184e-02;-1.659387489749768e-03;-1.420291375095977e-02;-9.505901551252470e-03;-8.305521321044172e-03;2.692161563023987e-03;6.698605802111131e-03;-1.585052665651553e-02;-6.567363343502334e-03;6.523053222578814e-03;-2.021845312360016e-02;-9.923759143858013e-03;2.247698140441344e-02;3.023394432167391e-02;-3.356094157083952e-04;-1.332709457235722e-02;9.209115001079939e-03;1.304495856426600e-02;-3.966295867510253e-03;-9.182429083525037e-04;1.023374824364952e-02;-1.694897527901972e-03;1.054669194245590e-03;-3.059082959616056e-03;1.023376671646181e-02;5.517411707854495e-03;2.129183067201335e-03;1.132673827544123e-03;-2.090298227292205e-20;9.918197828215737e-03;2.336127528591812e-02;6.391641116686397e-03;3.069513855582590e-03;1.425948571641322e-04;-6.776884617155485e-04;4.749059735864905e-03;-1.777957590863792e-04;-4.393050410953512e-04;9.401529491786132e-05;2.926633307246409e-04;1.586195421194399e-03;-3.531056641216524e-04;1.541035742065302e-03;4.142904506820836e-03;-5.820095430534398e-04;1.597613118350374e-03;1.915134065447911e-05;-1.632492177689752e-03;-7.193899890183856e-04;-1.302896778984879e-04;1.315873955444037e-04;-2.795344881390862e-05;-7.645390084977526e-05;2.357257729158359e-04;2.328685579525780e-04;1.774185024601237e-04;3.150712936235455e-05;-3.562953036824094e-04;-3.862328428710379e-04;-1.581003025326587e-05;2.721017627304215e-04;1.791169778147934e-04;-7.718488446571242e-05;-9.274379256338225e-05;3.237237883668881e-06;9.350580812996450e-06;2.912232306449826e-05;2.747290978653141e-05;-4.810692226515320e-05;-3.857925976611332e-05;4.135420040039708e-05;2.508200530948975e-05;-2.411532417732661e-05;-4.523829195967236e-06;1.141389382326301e-05;-5.437439495345814e-06;-2.982921461748852e-06;5.987829483549149e-06;-2.821247361594230e-06
6.100000000000014e-03;1.995621650812296e-02;1.310099881868358e-03;1.362341648487683e-02;-1.045677556748515e-02;-3.699489590067603e-02;-2.524345238900265e-02;-1.001345111271926e-02;8.499773261726287e-03;2.730144211675173e-02;2.348475667531328e-02;1.291126945555541e-02;1.678939013725625e-02;-9.781496294688705e-03;-2.672019758547268e-02;-1.293934187025472e-03;1.971922183445999e-02;6.086391800036048e-03;-1.816844296218904e-02;-9.944018163474790e-03;3.251185310245537e-03;-7.057952779605352e-03;-1.409547330333534e-02;9.919820840638071e-03;1.211474805803647e-03;-5.362153965053542e-03;-8.843682754826242e-03;-4.291658016991129e-03;-1.348866617515417e-03;-6.249655444402329e-03;-1.107286425887988e-19;-6.307641733687709e-03;9.232795346551468e-03;-3.308877487585173e-03;-1.396378490248616e-04;-4.600779021574415e-04;2.683259146186048e-03;-1.747913251197126e-03;4.245808268440138e-04;4.955294925930627e-04;-7.171487757217819e-05;1.599024676413419e-03;-9.596076174094538e-04;1.226993375279275e-04;-2.279027450023564e-04;-1.541730762439712e-03;3.032553805182100e-04;-1.523090587072650e-03;6.437953180736685e-05;7.196962555332088e-04;1.748116650534209e-04;-1.447814736105804e-04;-1.037656428480894e-04;9.709993542032933e-05;-9.502227615191091e-05;-2.857591541775264e-04;-7.821834555365369e-05;4.421975486181724e-05;2.876439570393052e-04;4.516936123062396e-04;9.946401205636460e-05;-2.943559928881218e-04;-3.028682649617552e-04;2.837119961775563e-06;1.774639744188274e-04;4.398057082678627e-05;-4.101210530507917e-05;-1.562244634626499e-05;-2.825614085938429e-05;1.208133166273059e-05;6.197216469160372e-05;-1.150568756833407e-05;-5.844273255759481e-05;1.014965360693505e-05;3.350726634732033e-05;-1.184747576830231e-05;-1.608376116752001e-05;8.705706513549056e-06;1.095048407359211e-05;1.375701618723725e-07;-7.669188677076879e-06
6.120000000000014e-03;-3.220380972317609e-02;-1.694226984606416e-02;-1.677046207593814e-02;2.167389736144170e-02;5.310058946104862e-02;3.648662852502751e-02;7.310579800747737e-03;-1.505127916934950e-02;-1.711090878979976e-02;-1.845326975327068e-02;-1.491636369727477e-02;3.841493639492369e-04;2.022457166124188e-02;8.742540685752071e-03;-3.073118141102829e-02;-2.661743507065990e-02;7.078970036716138e-03;1.424564662913344e-02;-2.711657151276377e-03;-3.019473452439615e-03;8.202317902689615e-03;9.489771285287035e-03;-1.239393452148054e-02;-6.446819453537741e-04;8.643340373886949e-03;-5.809035863504626e-04;-1.635372204335690e-03;-1.487690748249301e-03;6.457009808702430e-03;1.583394359019354e-19;3.599646746164319e-03;-6.085265931816226e-03;2.995214122166503e-03;-3.188401649327099e-03;-5.589161837062113e-05;-3.125788193727104e-03;-1.813648730411611e-03;2.053047796189565e-04;-1.494049270944537e-04;2.366231211411568e-04;-2.261582588317767e-03;-6.519739571686010e-05;1.520370010988904e-04;-1.002206824522375e-03;-2.254646002875401e-03;2.019204329079465e-04;3.220554318144897e-04;-1.017603817151946e-04;7.183351696489740e-04;6.080645801401549e-04;2.738996676215462e-04;-1.571356229450635e-05;-5.538589325959525e-05;2.109171949533796e-04;1.149086001470728e-04;-1.776179172841003e-04;-2.579295441481893e-04;-3.977010634742957e-04;-1.898257252332296e-04;3.031615545038395e-04;4.042520176995931e-04;1.039773061269723e-04;-2.102202716621247e-04;-1.641712433670802e-04;5.076044998655591e-05;5.502512252141253e-05;6.343329194064860e-06;8.963939176377622e-06;-4.371484645577771e-05;-3.208225023555044e-05;5.747439072687199e-05;3.219728698247555e-05;-4.190870851913490e-05;-1.539441658869740e-05;2.158629472789474e-05;3.881529260385616e-06;-7.209577693765197e-06;-5.570471208491047e-06;-3.568608366700748e-06;8.470627295599935e-06
